videoID,textDisplay,textOriginal,authorDisplayName,authorChannelId,publishedAt,preprocessed_text
wlmkb03Y5Jo,The best and legal thing to do is throw out the illegal act,The best and legal thing to do is throw out the illegal act,Sarah Bradley,UCRvAUO0d_-4VX_jyQuXg-kw,2022-09-12T18:04:45Z,the best and legal thing to do is throw out the illegal act 
wlmkb03Y5Jo,its such a classic disconnect between ppl with different upbringing.<br><br>if you are not part of the world of kashi or surrounded by temple you simply do not care or understand the sentiment.<br><br>And if you are part of this world(temple) its intrinsic to your identity.<br><br>these debates are only for the disconnected/elite/richie rich.<br><br>these discussions dont have any bearing on the alleys of varanasi.,"its such a classic disconnect between ppl with different upbringing.

if you are not part of the world of kashi or surrounded by temple you simply do not care or understand the sentiment.

And if you are part of this world(temple) its intrinsic to your identity.

these debates are only for the disconnected/elite/richie rich.

these discussions dont have any bearing on the alleys of varanasi.",Prateek Paruthi,UCgeBT0PtICQfoE0A-XJIf2g,2022-09-13T06:06:19Z,it such classic disconnect between ppl with different upbringing if you are not part of the world of kashi or surrounded by temple you simply do not care or understand the sentiment and if you are part of this world temple it intrinsic to your identity these debate are only for the disconnected elite richie rich these discussion dont have any bearing on the alley of varanasi 
wlmkb03Y5Jo,I agree totally with Tavleen Singh at 11 : 40 . In her first comments,I agree totally with Tavleen Singh at 11 : 40 . In her first comments,Poonam Kapoor Vasudeva,UCCfxP_Ei4yXPf7ZH2fr4nEQ,2022-09-13T06:07:53Z,agree totally with tavleen singh at 11 40 in her first comment 
wlmkb03Y5Jo,"<a href=""https://www.youtube.com/watch?v=wlmkb03Y5Jo&amp;t=39m00s"">39:00</a> The Indian tricolour does not represent communities. This is a big misconception. The saffron signifies courage, the white signifies peace &amp; truth while the green stands for auspiciousness of the land. Mr. Rahul please get your facts right before making claims on a big platform.","39:00 The Indian tricolour does not represent communities. This is a big misconception. The saffron signifies courage, the white signifies peace & truth while the green stands for auspiciousness of the land. Mr. Rahul please get your facts right before making claims on a big platform.",Soumya Bisht,UCYFEhSju9Voz4I2ywZCwYaQ,2022-09-13T16:48:34Z,39 00 the indian tricolour doe not represent community this is big misconception the saffron signifies courage the white signifies peace truth while the green stand for auspiciousness of the land mr rahul please get your fact right before making claim on big platform 
wlmkb03Y5Jo,"A question to Gauhar ji: Since Muslims can pray anywhere, will he be okay to convert the mosques in Mecca and Medina into churches or synagogues?","A question to Gauhar ji: Since Muslims can pray anywhere, will he be okay to convert the mosques in Mecca and Medina into churches or synagogues?",Pat McLaughlin,UCbmjMjs287MmEA_A8poN0Bg,2022-09-13T01:48:36Z,question to gauhar ji since muslim can pray anywhere will he be okay to convert the mosque in mecca and medina into church or synagogue 
wlmkb03Y5Jo,Why can’t the BJP government amend the law and settle it for once in all? This back and forth bickering is pointless.,Why can’t the BJP government amend the law and settle it for once in all? This back and forth bickering is pointless.,Pritesh Patel,UCEqnOH1LZF7-WfHiofVNdPA,2022-09-13T01:50:54Z,why can the bjp government amend the law and settle it for once in all this back and forth bickering is pointless 
wlmkb03Y5Jo,AIPMLB: A day without humiliation or jihadi violence is a day wasted,AIPMLB: A day without humiliation or jihadi violence is a day wasted,Kafiruddin Mulhiddeen,UCEoVovSMDrbagPk5QtX2T1A,2022-09-14T13:57:48Z,aipmlb day without humiliation or jihadi violence is day wasted 
wlmkb03Y5Jo,Funny that the &quot;liberals &amp; intellectuals&quot; think an individual of faith has no right to bring up issues in front of the court. That it&#39;s only &quot;relatives of BJP/VHP&quot; who do it and as if the ordinary citizen with faith (Hindu) can&#39;t / should not bring it up.,"Funny that the ""liberals & intellectuals"" think an individual of faith has no right to bring up issues in front of the court. That it's only ""relatives of BJP/VHP"" who do it and as if the ordinary citizen with faith (Hindu) can't / should not bring it up.",Tharani Dharan,UCdW0M7_CCPzMH2by2Psn_EQ,2022-09-12T16:45:29Z,funny that the liberal intellectual think an individual of faith ha no right to bring up issue in front of the court that it only relative of bjp vhp who do it and a if the ordinary citizen with faith hindu can should not bring it up 
wlmkb03Y5Jo,Historic victory finally got justice after more than 500 years,Historic victory finally got justice after more than 500 years,Rahul Saini,UC5Ij-hoaQsXvwOWDv776Lfg,2022-09-12T15:42:09Z,historic victory finally got justice after more than 500 year 
wlmkb03Y5Jo,Mam Tavleen India is also going to the space. There is no clash between going to space and taking the temples back.,Mam Tavleen India is also going to the space. There is no clash between going to space and taking the temples back.,Amit Shah,UC7ZqF1WVk50BsCRiFn_55gA,2022-09-12T15:40:41Z,mam tavleen india is also going to the space there is no clash between going to space and taking the temple back 
wlmkb03Y5Jo,Please people we need to see the practicality of the way this country has been functioning all long diverse but together. Our differences of opinions is only going to encourage those who are fueling this kind of mentality...they are playing no different games than what the Brits did &quot;Divide &amp;n rule&#39;,"Please people we need to see the practicality of the way this country has been functioning all long diverse but together. Our differences of opinions is only going to encourage those who are fueling this kind of mentality...they are playing no different games than what the Brits did ""Divide &n rule'",Geetha Graham,UCh-9qsEygWkYipjnA04LrnQ,2022-09-13T06:20:51Z,please people we need to see the practicality of the way this country ha been functioning all long diverse but together our difference of opinion is only going to encourage those who are fueling this kind of mentality they are playing no different game than what the brit did divide rule 
wlmkb03Y5Jo,"I have said this before and say it again and again. I agree with all the panelists that there should a Truth and Reconciliation committee where in the leaders of every religion should sit down calmly and discuss and debate and come to some sort of agreement which is total and final  where as per me the Muslims should gulp down their pride and arrogance and give back to the Hindus at least 15 to 25 sites on which once stood Hindu temples which the hindus consider most important to their Aastha and at the same time the Hindu leaders should say fine we will accept that and adjust adn rebuild the rest of the temples somewhere else. Also to the hindu brethren pls pls remember that India has over 200 million Muslims, does anyone even understand what that means? Put simply the Muslims in India total more than the total population of more than 50 nations put together, pls don&#39;t insult, abuse, marginalize, sideline and push them to the wall because knwo this once an object recoil and rebound the force of the Boomerang can knock out something many times it&#39;s size. Enough is enough India must and have to move ahead or else India will be left behind by 200 years or even worse still India will be torn apart to pieces which not a single person wants, in unity is the beauty of this truly mighty nation called India 🙏🙏🙏😍❤️🇮🇳💐💐💐","I have said this before and say it again and again. I agree with all the panelists that there should a Truth and Reconciliation committee where in the leaders of every religion should sit down calmly and discuss and debate and come to some sort of agreement which is total and final  where as per me the Muslims should gulp down their pride and arrogance and give back to the Hindus at least 15 to 25 sites on which once stood Hindu temples which the hindus consider most important to their Aastha and at the same time the Hindu leaders should say fine we will accept that and adjust adn rebuild the rest of the temples somewhere else. Also to the hindu brethren pls pls remember that India has over 200 million Muslims, does anyone even understand what that means? Put simply the Muslims in India total more than the total population of more than 50 nations put together, pls don't insult, abuse, marginalize, sideline and push them to the wall because knwo this once an object recoil and rebound the force of the Boomerang can knock out something many times it's size. Enough is enough India must and have to move ahead or else India will be left behind by 200 years or even worse still India will be torn apart to pieces which not a single person wants, in unity is the beauty of this truly mighty nation called India 🙏🙏🙏😍❤️🇮🇳💐💐💐",Lone Ranger,UCAD-60eRMJPf1NsCSr-CD7A,2022-09-12T16:29:18Z,have said this before and say it again and again agree with all the panelist that there should truth and reconciliation committee where in the leader of every religion should sit down calmly and discus and debate and come to some sort of agreement which is total and final where a per me the muslim should gulp down their pride and arrogance and give back to the hindu at least 15 to 25 site on which once stood hindu temple which the hindu consider most important to their aastha and at the same time the hindu leader should say fine we will accept that and adjust adn rebuild the rest of the temple somewhere else also to the hindu brother pls pls remember that india ha over 200 million muslim doe anyone even understand what that mean put simply the muslim in india total more than the total population of more than 50 nation put together pls don insult abuse marginalize sideline and push them to the wall because knwo this once an object recoil and rebound the force of the boomerang can knock out something many time it size enough is enough india must and have to move ahead or else india will be left behind by 200 year or even worse still india will be torn apart to piece which not single person want in unity is the beauty of this truly mighty nation called india 
wlmkb03Y5Jo,Everything should be done to restore the afternoon all the temple in the country,Everything should be done to restore the afternoon all the temple in the country,abhinav gurram,UCvX6uCFJeGVre6F_w_vfHDg,2022-09-12T16:01:06Z,everything should be done to restore the afternoon all the temple in the country 
wlmkb03Y5Jo,"Following Gauhar Raza&#39;s logic, native Americans, Australian aborigines, and all the indigenous peoples of various places will have to be treated as invaders, like the European invaders in those lands. I think many people who would approve of his logic in the Hindu context would disapprove of it in other contexts. It is a matter of science in some cases, and a matter of taste in others.","Following Gauhar Raza's logic, native Americans, Australian aborigines, and all the indigenous peoples of various places will have to be treated as invaders, like the European invaders in those lands. I think many people who would approve of his logic in the Hindu context would disapprove of it in other contexts. It is a matter of science in some cases, and a matter of taste in others.",K Sheshadri,UCa4Sk1mj8ZGttNuVCQfTmww,2022-09-13T07:32:12Z,following gauhar raza logic native american australian aborigine and all the indigenous people of various place will have to be treated a invader like the european invader in those land think many people who would approve of his logic in the hindu context would disapprove of it in other context it is matter of science in some case and matter of taste in others 
wlmkb03Y5Jo,"This shouldn&#39;t have come to this. The propogaters of ganga jamuna tehezeeb, should&#39;ve themselves acknowledged the injustice done on Hindus, denying them a temple of such high spiritual significance. Why should GJT be shouldered by one community that was oppressed by invaders at one point in history. The left liberal and islamist are the root cause for sowing the seeds of divisiveness. For Unity, Equity is important. Standing for what&#39;s right and just irrespective of minority and majority.","This shouldn't have come to this. The propogaters of ganga jamuna tehezeeb, should've themselves acknowledged the injustice done on Hindus, denying them a temple of such high spiritual significance. Why should GJT be shouldered by one community that was oppressed by invaders at one point in history. The left liberal and islamist are the root cause for sowing the seeds of divisiveness. For Unity, Equity is important. Standing for what's right and just irrespective of minority and majority.",p,UCsK3sV78ECkJ3c94f_QcO-Q,2022-09-12T17:21:27Z,this shouldn have come to this the propogaters of ganga jamuna tehezeeb should ve themselves acknowledged the injustice done on hindu denying them temple of such high spiritual significance why should gjt be shouldered by one community that wa oppressed by invader at one point in history the left liberal and islamist are the root cause for sowing the seed of divisiveness for unity equity is important standing for what right and just irrespective of minority and majority 
wlmkb03Y5Jo,The panel is unanimously approved RSS head as the most secular man in the country. Surprised to see how a religion hacking a secular constitution. Sad to see the plight of our country back into the medieval century when living standards are plummeted to sub Saharan standards,The panel is unanimously approved RSS head as the most secular man in the country. Surprised to see how a religion hacking a secular constitution. Sad to see the plight of our country back into the medieval century when living standards are plummeted to sub Saharan standards,Unni Nair,UC7P0UByP_RpyBIqVhCXeU6Q,2022-09-14T06:41:16Z,the panel is unanimously approved r head a the most secular man in the country surprised to see how religion hacking secular constitution sad to see the plight of our country back into the medieval century when living standard are plummeted to sub saharan standard 
wlmkb03Y5Jo,"These issues will never end, these issues always motivated by politically.","These issues will never end, these issues always motivated by politically.",Straight Talk,UC4PNYc5CdUtHDLeiJ5aqnhA,2022-09-12T22:14:06Z,these issue will never end these issue always motivated by politically 
wlmkb03Y5Jo,All places of worship that were hindu must be claimed. It is well known that Mughals came later destroyed temples. A truth commitee must identify these with archeological help.,All places of worship that were hindu must be claimed. It is well known that Mughals came later destroyed temples. A truth commitee must identify these with archeological help.,SV Nagappa,UCOpopZWCBtVZ3DEk-CHAPiQ,2022-09-13T00:08:47Z,all place of worship that were hindu must be claimed it is well known that mughals came later destroyed temple truth commitee must identify these with archeological help 
wlmkb03Y5Jo,Tanveer singh is over ambitious......even now ayodhya verdict is challenged by Muslims...in Ayodhya case also there was an attempt to settle the case out of court..but Muslims  mullahs never agreed......therefore .do you expect the Muslims to come forward and offer to settle off court for Mathura etc...especially after seeing the first reaction from Owaisi today....,Tanveer singh is over ambitious......even now ayodhya verdict is challenged by Muslims...in Ayodhya case also there was an attempt to settle the case out of court..but Muslims  mullahs never agreed......therefore .do you expect the Muslims to come forward and offer to settle off court for Mathura etc...especially after seeing the first reaction from Owaisi today....,Giridharan K,UCmPGjILKB6GryXTbLVKSVHA,2022-09-12T20:49:00Z,tanveer singh is over ambitious even now ayodhya verdict is challenged by muslim in ayodhya case also there wa an attempt to settle the case out of court but muslim mullah never agreed therefore do you expect the muslim to come forward and offer to settle off court for mathura etc especially after seeing the first reaction from owaisi today 
wlmkb03Y5Jo,Gyanvapi is a Hindu temple,Gyanvapi is a Hindu temple,Sarveswara Reddy Boreddy,UCzFQ3PhPWFYLRFMrJWyvI_A,2022-09-12T14:29:29Z,gyanvapi is hindu temple 
wlmkb03Y5Jo,"We are going back when we need to go forward and look forward as the world is going that way, but we have people who don’t want to go forward for best reasons known to them…good help us","We are going back when we need to go forward and look forward as the world is going that way, but we have people who don’t want to go forward for best reasons known to them…good help us",Prakash Karnani,UC-dwX8nhAFpO5fQkn-MpjPA,2022-09-12T16:22:29Z,we are going back when we need to go forward and look forward a the world is going that way but we have people who don want to go forward for best reason known to them good help u 
wlmkb03Y5Jo,"It says nature of a religious place cannot be changed. If they can prove that worship of Hindu deity was done in Kashi at the mosque site before 1947 and after 1947, then the worship cannot be stopped saying that changes the nature of the site.","It says nature of a religious place cannot be changed. If they can prove that worship of Hindu deity was done in Kashi at the mosque site before 1947 and after 1947, then the worship cannot be stopped saying that changes the nature of the site.",TAKSVENKAT,UCbVraEBMJHcUvot76f7n-sg,2022-09-14T02:03:30Z,it say nature of religious place cannot be changed if they can prove that worship of hindu deity wa done in kashi at the mosque site before 1947 and after 1947 then the worship cannot be stopped saying that change the nature of the site 
wlmkb03Y5Jo,Darkness that was there is today becoming utter darkness.. <br>God save my country we pray..,"Darkness that was there is today becoming utter darkness.. 
God save my country we pray..",Edwin Britto,UCxxP6nfqtv9Rs0gpjGyJJUA,2022-09-12T16:39:55Z,darkness that wa there is today becoming utter darkness god save my country we pray 
wlmkb03Y5Jo,Tavleen says &quot;religious leaders from faiths should talk&quot; so that this country is not set on fire. Her son a Pakistani  is trying very very hard to set this country on fire.,"Tavleen says ""religious leaders from faiths should talk"" so that this country is not set on fire. Her son a Pakistani  is trying very very hard to set this country on fire.",Raja Ramakutty,UCT9zTW7cQ_2CWuAo2jS9QMg,2022-09-13T03:38:22Z,tavleen say religious leader from faith should talk so that this country is not set on fire her son pakistani is trying very very hard to set this country on fire 
wlmkb03Y5Jo,"I don&#39;t care about politics.  I want my temples back. All of them. Enough of Muslim sultanat dictate. Hindus should unite and show the desert,  tasteless philosophy its place.","I don't care about politics.  I want my temples back. All of them. Enough of Muslim sultanat dictate. Hindus should unite and show the desert,  tasteless philosophy its place.",Abhijeet Verma,UCOAvlpT4GxhZoZYr4YGe-zA,2022-09-13T03:42:39Z,don care about politics want my temple back all of them enough of muslim sultanat dictate hindu should unite and show the desert tasteless philosophy it place 
wlmkb03Y5Jo,I wonder if the Hijab girls are related to PFI ? But these women were projected as being as innocent students..,I wonder if the Hijab girls are related to PFI ? But these women were projected as being as innocent students..,,UCH7jWlYsBDNO7v7aO3PyAMQ,2022-09-12T21:48:08Z,wonder if the hijab girl are related to pfi but these woman were projected a being a innocent student 
wlmkb03Y5Jo,A muslim will come to a Gurudwara because there are no deities or idols in a Gurudwara. Tavleen Singh needs to understand that and realize that truth.,A muslim will come to a Gurudwara because there are no deities or idols in a Gurudwara. Tavleen Singh needs to understand that and realize that truth.,Poonam Kapoor Vasudeva,UCCfxP_Ei4yXPf7ZH2fr4nEQ,2022-09-13T06:10:55Z,muslim will come to gurudwara because there are no deity or idol in gurudwara tavleen singh need to understand that and realize that truth 
wlmkb03Y5Jo,What is this unemployment issue?....is it mandatory for every voter.....its not an issue for me...Its crusade against High level corruption....which party try to reduce/remove corruption from system the most and how sincerely....Every one has thier own voting issue.....,What is this unemployment issue?....is it mandatory for every voter.....its not an issue for me...Its crusade against High level corruption....which party try to reduce/remove corruption from system the most and how sincerely....Every one has thier own voting issue.....,Aman j,UCQHoXnIbH9HGZMRySUFnUqw,2022-09-12T21:26:31Z,what is this unemployment issue is it mandatory for every voter it not an issue for me it crusade against high level corruption which party try to reduce remove corruption from system the most and how sincerely every one ha thier own voting issue 
wlmkb03Y5Jo,21st century is not based on science. It&#39;s Christian era. Stop this mischief,21st century is not based on science. It's Christian era. Stop this mischief,Ramesh Sankaran,UCxwGJ4EtBd5dfJyWOZyTEqw,2022-09-12T15:13:20Z,21st century is not based on science it christian era stop this mischief 
wlmkb03Y5Jo,Justice must be prevailed.<br>Gyanwapi Mosque is not a mosque.....it was a SHIVA TEMPLE destroyed by SHAITAN AURANGAZEB........<br>The mosque must be destroyed and temple should be restored.<br>Forget about communal harmony because justice must be done.,"Justice must be prevailed.
Gyanwapi Mosque is not a mosque.....it was a SHIVA TEMPLE destroyed by SHAITAN AURANGAZEB........
The mosque must be destroyed and temple should be restored.
Forget about communal harmony because justice must be done.",HARI PRASAD DHAKAD,UCMo6qNZOzwXRcxApbuelgKA,2022-09-13T09:31:31Z,justice must be prevailed gyanwapi mosque is not mosque it wa shiva temple destroyed by shaitan aurangazeb the mosque must be destroyed and temple should be restored forget about communal harmony because justice must be done 
wlmkb03Y5Jo,We want our Hindu temples back,We want our Hindu temples back,Sarveswara Reddy Boreddy,UCzFQ3PhPWFYLRFMrJWyvI_A,2022-09-12T14:29:40Z,we want our hindu temple back 
wlmkb03Y5Jo,"Burkha dutt is crying 😢 now, Har Har Mahadev","Burkha dutt is crying 😢 now, Har Har Mahadev",Harish,UCKTct14oK-wqwx9wtp_qusQ,2022-09-13T20:46:48Z,burkha dutt is cry now har har mahadev 
wlmkb03Y5Jo,India isn’t democratic country anymore since 2014.,India isn’t democratic country anymore since 2014.,Yash Jain,UCm9-MqF-oI2Tjmeh_DjesmQ,2022-09-12T19:53:42Z,india isn democratic country anymore since 2014 
wlmkb03Y5Jo,After babri masjid then releasing of gujrat rapist in the case of Bilkis there was already no hope for justice from the indian legal system,After babri masjid then releasing of gujrat rapist in the case of Bilkis there was already no hope for justice from the indian legal system,Nisha Patil,UCyGunb2ld6mMRCPjCXSKqSg,2022-09-12T16:31:10Z,after babri masjid then releasing of gujrat rapist in the case of bilkis there wa already no hope for justice from the indian legal system 
wlmkb03Y5Jo,Actually indian muslims must return back few of the holiest places to Hindus. And help end this politics.,Actually indian muslims must return back few of the holiest places to Hindus. And help end this politics.,Jeet,UCuG9b1Xv2GU1_hSSJYqQd7w,2022-09-12T15:38:48Z,actually indian muslim must return back few of the holiest place to hindu and help end this politics 
wlmkb03Y5Jo,"What a ridiculous stamnt just Gauhar Raza made..at <a href=""https://www.youtube.com/watch?v=wlmkb03Y5Jo&amp;t=36m00s"">36:00</a>",What a ridiculous stamnt just Gauhar Raza made..at 36:00,saurav kumar singh,UCizagWEwtKcvf9v1zZyUC_w,2022-09-12T21:05:09Z,what ridiculous stamnt just gauhar raza made at 36 00 
wlmkb03Y5Jo,JUST AN QUESTION..........     WHY DO YOU CALL PEOPLE ONLY FROM ONE SIDE... ???,JUST AN QUESTION..........     WHY DO YOU CALL PEOPLE ONLY FROM ONE SIDE... ???,92 91,UCLEaifs9qOK1oiqYgeFfuxw,2022-09-13T04:51:22Z,just an question why do you call people only from one side 
wlmkb03Y5Jo,How unexpected …! The business of fund collecting for another Mandir to be built on a Shaheed Masjid will see boom time again ….!!! While the systematic loot goes on … !,How unexpected …! The business of fund collecting for another Mandir to be built on a Shaheed Masjid will see boom time again ….!!! While the systematic loot goes on … !,Sehba Khan,UCuIv-VamQP24b6RUe3CqcDA,2022-09-12T15:31:17Z,how unexpected the business of fund collecting for another mandir to be built on shaheed masjid will see boom time again while the systematic loot go on 
wlmkb03Y5Jo,Tavleen singh lives in lala land ?? Sensible Muslims will agree to give kabhi: mathura? Where these ismalmists had probelm even allowing a playground for Ganesh puja for 3 days and ran to higher court to disallow hjndus,Tavleen singh lives in lala land ?? Sensible Muslims will agree to give kabhi: mathura? Where these ismalmists had probelm even allowing a playground for Ganesh puja for 3 days and ran to higher court to disallow hjndus,,UCH7jWlYsBDNO7v7aO3PyAMQ,2022-09-12T21:50:36Z,tavleen singh life in lala land sensible muslim will agree to give kabhi mathura where these ismalmists had probelm even allowing playground for ganesh puja for day and ran to higher court to disallow hjndus 
wlmkb03Y5Jo,Aunties speak reasonably good English with half clenched teeth think they are reciting the word of God.,Aunties speak reasonably good English with half clenched teeth think they are reciting the word of God.,Raman Nayyar,UCCQrX7d1PK-rBlxtuxTtJxw,2022-09-12T20:55:56Z,aunty speak reasonably good english with half clenched teeth think they are reciting the word of god 
wlmkb03Y5Jo,"Shambhu hum aayaga Nandi ko Mahadev sa milayega.<br>And i agree with tavleen, but i want Varanasi and Mathura if not given within 101 day&#39;s then we will claim 30 thousand.","Shambhu hum aayaga Nandi ko Mahadev sa milayega.
And i agree with tavleen, but i want Varanasi and Mathura if not given within 101 day's then we will claim 30 thousand.",P,UC6l23-9LzFzPqhCeKY0fvgQ,2022-09-12T14:33:55Z,shambhu hum aayaga nandi ko mahadev sa milayega and agree with tavleen but want varanasi and mathura if not given within 101 day then we will claim 30 thousand 
wlmkb03Y5Jo,i liked this tableen singh who ever she is....,i liked this tableen singh who ever she is....,Partha Sarathi,UClvhdCJFhNE5OgMd09dEzMg,2022-09-12T16:48:43Z,liked this tableen singh who ever she is 
wlmkb03Y5Jo,NEXT is WAQF<br>It&#39;s countdown has started,"NEXT is WAQF
It's countdown has started",Saffron Inferno,UC9GD-AxBqhbwSBINZ_z_emQ,2022-09-13T05:27:59Z,next is waqf it countdown ha started 
wlmkb03Y5Jo,Reclaim our temples. Imagine in hindu majority country having to fight for their right to pray their own gods while the so called minority knowingly was spitting and washing their feets where shivling was and tried to pretend it is a fountain. These people then expect majority to allow them to do namaz anywhere they wish  and blare their loudspeakers 5 times a day.,Reclaim our temples. Imagine in hindu majority country having to fight for their right to pray their own gods while the so called minority knowingly was spitting and washing their feets where shivling was and tried to pretend it is a fountain. These people then expect majority to allow them to do namaz anywhere they wish  and blare their loudspeakers 5 times a day.,,UCH7jWlYsBDNO7v7aO3PyAMQ,2022-09-12T21:39:25Z,reclaim our temple imagine in hindu majority country having to fight for their right to pray their own god while the so called minority knowingly wa spitting and washing their feets where shivling wa and tried to pretend it is fountain these people then expect majority to allow them to do namaz anywhere they wish and blare their loudspeaker time day 
wlmkb03Y5Jo,Will this lady stop ranting about the so called religious harmony…which is supposed to be performed only by Hindus?,Will this lady stop ranting about the so called religious harmony…which is supposed to be performed only by Hindus?,Sujata Garud,UCKstLEFVjUmNChQ9w293O0g,2022-09-12T23:21:56Z,will this lady stop ranting about the so called religious harmony which is supposed to be performed only by hindu 
wlmkb03Y5Jo,Court &amp; Judge r working under pressure,Court & Judge r working under pressure,Fawzan Momin,UCGNG4ZUkuRaY10AuSOL9Tkg,2022-09-12T14:32:14Z,court judge working under pressure 
wlmkb03Y5Jo,"Hindus should always play second fiddle in India. If in case they try otherwise, heaven will fall","Hindus should always play second fiddle in India. If in case they try otherwise, heaven will fall",nagaraja yelahanka,UCX4MBhschpfDGKOd8PkiXUg,2022-09-13T01:41:07Z,hindu should always play second fiddle in india if in case they try otherwise heaven will fall 
wlmkb03Y5Jo,Barkha you are neither new nor ignorant. Please put the questions more bluntly. I&#39;m a proud Indian Muslim. Muslims never ever listen to saner voices. They shamelessly experienced blood shed at the cost of becoming permanently vulnerable in spite of the bitter cry of Maulana  Azad and went for an impractical nation called Pakistan. On Babri issue we Muslims didn&#39;t accept Padma Vibhushan Maulana Waheeduddin Khan an Indian scholar of international repute and sinfully went for Shah Bano case which culminated in Babri issue. We never listen to saner and sincere voices. Now Faizan Mustafa. Even he never speaks in black and white. In the legal cloak he speaks for adjustment from the two sides. Frankly speaking we exhibit extreme stupidity at the cost of our collective annihilation and are happy if the other party is partially harmed. We are happy for moving on mosques as long the sword of Saudi hangs.  Freedom management is alien to our psychology.<br>Islam doesn&#39;t justify or sanctify any of any of our act.,"Barkha you are neither new nor ignorant. Please put the questions more bluntly. I'm a proud Indian Muslim. Muslims never ever listen to saner voices. They shamelessly experienced blood shed at the cost of becoming permanently vulnerable in spite of the bitter cry of Maulana  Azad and went for an impractical nation called Pakistan. On Babri issue we Muslims didn't accept Padma Vibhushan Maulana Waheeduddin Khan an Indian scholar of international repute and sinfully went for Shah Bano case which culminated in Babri issue. We never listen to saner and sincere voices. Now Faizan Mustafa. Even he never speaks in black and white. In the legal cloak he speaks for adjustment from the two sides. Frankly speaking we exhibit extreme stupidity at the cost of our collective annihilation and are happy if the other party is partially harmed. We are happy for moving on mosques as long the sword of Saudi hangs.  Freedom management is alien to our psychology.
Islam doesn't justify or sanctify any of any of our act.",NOVEL NOMAD,UCNoQQSNwIeYo6NykEI1puwQ,2022-09-13T13:54:54Z,barkha you are neither new nor ignorant please put the question more bluntly proud indian muslim muslim never ever listen to saner voice they shamelessly experienced blood shed at the cost of becoming permanently vulnerable in spite of the bitter cry of maulana azad and went for an impractical nation called pakistan on babri issue we muslim didn accept padma vibhushan maulana waheeduddin khan an indian scholar of international repute and sinfully went for shah bano case which culminated in babri issue we never listen to saner and sincere voice now faizan mustafa even he never speaks in black and white in the legal cloak he speaks for adjustment from the two side frankly speaking we exhibit extreme stupidity at the cost of our collective annihilation and are happy if the other party is partially harmed we are happy for moving on mosque a long the sword of saudi hang freedom management is alien to our psychology islam doesn justify or sanctify any of any of our act 
wlmkb03Y5Jo,"For goodness sake, the PURPOSE is to humiliate. Otherwise no satisfaction and no point.","For goodness sake, the PURPOSE is to humiliate. Otherwise no satisfaction and no point.",Zafar Al-Talib,UC2AaFsInafE-hn2TGeBQeKQ,2022-09-13T03:13:09Z,for goodness sake the purpose is to humiliate otherwise no satisfaction and no point 
wlmkb03Y5Jo,Sikhs who don&#39;t allow &#39;all&#39; residents of the village to attend the langars and eat in the same utensils,Sikhs who don't allow 'all' residents of the village to attend the langars and eat in the same utensils,Raman Nayyar,UCCQrX7d1PK-rBlxtuxTtJxw,2022-09-12T20:57:48Z,sikh who don allow all resident of the village to attend the langars and eat in the same utensil 
wlmkb03Y5Jo,"Modern day Gandhi will have to define “ Raghupati raghav raha ram , Ishwar allah Tero naam” does Ishawar mean “ Rama , Krishna and all Hindu gods ? Can both Hindu Muslims accept each other gods as there own?","Modern day Gandhi will have to define “ Raghupati raghav raha ram , Ishwar allah Tero naam” does Ishawar mean “ Rama , Krishna and all Hindu gods ? Can both Hindu Muslims accept each other gods as there own?",roy p,UCNHvpp7ynw56P-rGI2FyJ1g,2022-09-13T01:33:51Z,modern day gandhi will have to define raghupati raghav raha ram ishwar allah tero naam doe ishawar mean rama krishna and all hindu god can both hindu muslim accept each other god a there own 
wlmkb03Y5Jo,Interesting,Interesting,Kala Pipaasi,UCzs_5JB05rlrfIS2V7dhUsw,2022-09-13T11:05:55Z,interesting 
wlmkb03Y5Jo,Rahul Eashwar again! Your shows are getting tiresomely predictable.,Rahul Eashwar again! Your shows are getting tiresomely predictable.,Shridhar G S,UCdnXVZYNJHtTIRy-6R8wH6Q,2022-09-13T03:54:44Z,rahul eashwar again your show are getting tiresomely predictable 
wlmkb03Y5Jo,Burkha we will go as far back as required. What is the problem.,Burkha we will go as far back as required. What is the problem.,Manish Singh,UC5Bo2Ddty0yGwF7zOfKiA6g,2022-09-13T05:27:49Z,burkha we will go a far back a required what is the problem 
wlmkb03Y5Jo,You people discussion looks contempt of court,You people discussion looks contempt of court,Shiv Ram,UC9DvfASzkh7aAVLErbcdtPA,2022-09-12T15:11:16Z,you people discussion look contempt of court 
wlmkb03Y5Jo,what else can you expect from a saffronized court?..just like Babri verdict...,what else can you expect from a saffronized court?..just like Babri verdict...,Usman K,UCKhwojy3nyQlsU47qSdY8bg,2022-09-12T14:34:43Z,what else can you expect from saffronized court just like babri verdict 
wlmkb03Y5Jo,This means their .Astha..,This means their .Astha..,Mir ahmed Ali khan,UCjD3FmG0TZEPe9IIcozCogg,2022-09-12T16:32:10Z,this mean their astha 
wlmkb03Y5Jo,Kashi mein tho ek inch bhi nahi dena hai.,Kashi mein tho ek inch bhi nahi dena hai.,satyanarayana K,UCMQ4kSB6EiP2FznIUC6GMjw,2022-09-13T17:15:56Z,kashi mein tho ek inch bhi nahi dena hai 
